"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
608,"b13",0.3838,0.306,500,1.25,0.2103,0.05,-0.2174,0.985
608,"b23",0.3138,0.289,500,1.09,0.278,0.05,-0.2539,0.8816
608,"b33",0.06087,0.09732,500,0.63,0.532,0.05,-0.1303,0.2521
608,"b43",-0.6587,0.2925,500,-2.25,0.0248,0.05,-1.2333,-0.08397
608,"b53",0.07624,0.09656,500,0.79,0.4302,0.05,-0.1135,0.2659
609,"b03",1.4949,0.5346,500,2.8,0.0054,0.05,0.4446,2.5453
609,"b13",0.1244,0.4006,500,0.31,0.7563,0.05,-0.6626,0.9114
609,"b23",0.004529,0.1242,500,0.04,0.9709,0.05,-0.2395,0.2486
609,"b33",0.06517,0.1001,500,0.65,0.5152,0.05,-0.1315,0.2618
609,"b43",-0.5555,0.272,500,-2.04,0.0416,0.05,-1.0899,-0.02112
609,"b53",0.04411,0.2931,500,0.15,0.8804,0.05,-0.5317,0.6199
610,"b03",1.7692,0.504,500,3.51,5e-04,0.05,0.779,2.7593
610,"b13",-0.2786,0.3393,500,-0.82,0.4121,0.05,-0.9452,0.3881
610,"b23",0.01814,0.1381,500,0.13,0.8956,0.05,-0.2532,0.2895
610,"b33",0.08047,0.1448,500,0.56,0.5786,0.05,-0.204,0.3649
610,"b43",-0.3283,0.342,500,-0.96,0.3376,0.05,-1.0003,0.3437
610,"b53",0.28,0.236,500,1.19,0.2359,0.05,-0.1836,0.7436
611,"b03",1.0479,0.5354,500,1.96,0.0509,0.05,-0.004,2.0999
611,"b13",0.8848,0.5997,500,1.48,0.1407,0.05,-0.2935,2.0631
611,"b23",0.134,0.1834,500,0.73,0.4652,0.05,-0.2262,0.4943
611,"b33",0.3404,0.2,500,1.7,0.0893,0.05,-0.05246,0.7333
611,"b43",-0.6795,0.3911,500,-1.74,0.0829,0.05,-1.4479,0.08892
611,"b53",0.04559,0.2077,500,0.22,0.8263,0.05,-0.3624,0.4536
612,"b03",1.8337,0.5957,500,3.08,0.0022,0.05,0.6633,3.0041
612,"b13",-0.22,0.3882,500,-0.57,0.5711,0.05,-0.9827,0.5427
612,"b23",-0.0028,0.09101,500,-0.03,0.9755,0.05,-0.1816,0.176
612,"b33",0.1628,0.1433,500,1.14,0.2566,0.05,-0.1188,0.4443
612,"b43",-0.7283,0.3867,500,-1.88,0.0602,0.05,-1.488,0.03137
612,"b53",0.3307,0.1765,500,1.87,0.0615,0.05,-0.01604,0.6774
613,"b03",1.5397,0.6,500,2.57,0.0106,0.05,0.3609,2.7186
613,"b13",-0.03995,0.5236,500,-0.08,0.9392,0.05,-1.0686,0.9887
613,"b23",-0.05985,0.1363,500,-0.44,0.6607,0.05,-0.3276,0.2079
613,"b33",0.08417,0.1557,500,0.54,0.5889,0.05,-0.2217,0.39
613,"b43",-0.5841,0.2405,500,-2.43,0.0155,0.05,-1.0566,-0.1116
613,"b53",0.2229,0.1007,500,2.21,0.0273,0.05,0.02512,0.4207
614,"b03",2.3057,0.5135,500,4.49,"<.0001",0.05,1.2967,3.3146
614,"b13",0.6007,0.4443,500,1.35,"0.1770",0.05,-0.2723,1.4737
614,"b23",0.1959,0.2354,500,0.83,"0.4058",0.05,-0.2667,0.6584
614,"b33",0.3661,0.2404,500,1.52,"0.1283",0.05,-0.1061,0.8383
614,"b43",-1.5662,0.3789,500,-4.13,"<.0001",0.05,-2.3106,-0.8218
614,"b53",0.5652,0.2396,500,2.36,"0.0187",0.05,0.09454,1.0359
615,"b03",1.6467,0.6279,500,2.62,0.009,0.05,0.4131,2.8803
615,"b13",-0.1013,0.4239,500,-0.24,0.8112,0.05,-0.9342,0.7316
615,"b23",0.2372,0.357,500,0.66,0.5067,0.05,-0.4642,0.9386
615,"b33",0.163,0.2114,500,0.77,0.441,0.05,-0.2523,0.5783
615,"b43",-0.7089,0.3851,500,-1.84,0.0662,0.05,-1.4655,0.04762
615,"b53",0.009605,0.1437,500,0.07,0.9468,0.05,-0.2728,0.292
616,"b03",1.5024,0.6047,500,2.48,0.0133,0.05,0.3142,2.6905
616,"b13",0.04814,0.4267,500,0.11,0.9102,0.05,-0.7902,0.8864
616,"b23",-0.588,0.385,500,-1.53,0.1274,0.05,-1.3445,0.1685
616,"b33",-0.03111,0.2233,500,-0.14,0.8892,0.05,-0.4698,0.4076
616,"b43",-0.3599,0.2909,500,-1.24,0.2165,0.05,-0.9314,0.2116
616,"b53",0.4369,0.2245,500,1.95,0.0522,0.05,-0.00425,0.878
617,"b03",1.4021,0.4487,500,3.12,0.0019,0.05,0.5205,2.2837
617,"b13",0.362,0.2434,500,1.49,0.1375,0.05,-0.1162,0.8401
617,"b23",-0.02912,0.08525,500,-0.34,0.7328,0.05,-0.1966,0.1384
617,"b33",0.1948,0.09844,500,1.98,0.0484,0.05,0.001352,0.3882
617,"b43",-0.7616,0.3377,500,-2.26,0.0246,0.05,-1.4251,-0.09807
617,"b53",0.1703,0.159,500,1.07,0.2848,0.05,-0.1421,0.4827
618,"b03",2.8604,0.7053,500,4.06,"<.0001",0.05,1.4747,4.2461
618,"b13",-1.1602,0.6892,500,-1.68,"0.0929",0.05,-2.5143,0.194
618,"b23",-0.5184,0.5474,500,-0.95,"0.3440",0.05,-1.5938,0.557
618,"b33",0.1538,0.2612,500,0.59,"0.5562",0.05,-0.3593,0.6669
618,"b43",-0.7073,0.3674,500,-1.92,"0.0548",0.05,-1.4292,0.0146
618,"b53",0.3744,0.2382,500,1.57,"0.1166",0.05,-0.0935,0.8423
619,"b03",2.7236,0.4761,500,5.72,"<.0001",0.05,1.7883,3.6589
619,"b13",-0.1753,0.3539,500,-0.5,"0.6206",0.05,-0.8705,0.52
619,"b23",-0.04902,0.1805,500,-0.27,"0.7860",0.05,-0.4036,0.3056
619,"b33",0.05685,0.1347,500,0.42,"0.6733",0.05,-0.2079,0.3216
619,"b43",-1.1388,0.2603,500,-4.38,"<.0001",0.05,-1.6502,-0.6274
619,"b53",0.1997,0.1396,500,1.43,"0.1532",0.05,-0.0746,0.474
620,"b03",2.8926,0.5971,500,4.84,"<.0001",0.05,1.7194,4.0658
620,"b13",-0.443,0.3976,500,-1.11,"0.2657",0.05,-1.2241,0.3381
620,"b23",-0.04683,0.1531,500,-0.31,"0.7597",0.05,-0.3476,0.2539
620,"b33",-0.1477,0.2394,500,-0.62,"0.5374",0.05,-0.6181,0.3226
620,"b43",-0.9406,0.2596,500,-3.62,"0.0003",0.05,-1.4506,-0.4306
620,"b53",0.5715,0.3409,500,1.68,"0.0943",0.05,-0.09837,1.2413
621,"b03",0.5834,0.8655,500,0.67,0.5006,0.05,-1.1171,2.2838
621,"b13",-0.165,0.3453,500,-0.48,0.633,0.05,-0.8434,0.5134
621,"b23",-0.00896,0.05592,500,-0.16,0.8727,0.05,-0.1188,0.1009
621,"b33",-0.04155,0.1901,500,-0.22,0.827,0.05,-0.415,0.3319
621,"b43",-0.167,0.2859,500,-0.58,0.5594,0.05,-0.7286,0.3946
621,"b53",0.09491,0.1643,500,0.58,0.5638,0.05,-0.228,0.4178
622,"b03",1.4254,0.5227,500,2.73,0.0066,0.05,0.3985,2.4523
622,"b13",0.3193,0.3324,500,0.96,0.3372,0.05,-0.3337,0.9724
622,"b23",-0.183,0.1662,500,-1.1,0.2714,0.05,-0.5096,0.1436
622,"b33",0.1812,0.1589,500,1.14,0.2547,0.05,-0.131,0.4933
622,"b43",-1.1482,0.4191,500,-2.74,0.0064,0.05,-1.9716,-0.3249
622,"b53",-0.06935,0.1869,500,-0.37,0.7107,0.05,-0.4365,0.2978
623,"b03",1.9952,0.5149,500,3.88,1e-04,0.05,0.9836,3.0068
623,"b13",0.03617,0.2163,500,0.17,0.8673,0.05,-0.3888,0.4612
623,"b23",-0.08515,0.1492,500,-0.57,0.5685,0.05,-0.3784,0.208
623,"b33",0.1943,0.1076,500,1.81,0.0716,0.05,-0.01714,0.4058
623,"b43",-0.6793,0.2337,500,-2.91,0.0038,0.05,-1.1385,-0.2201
623,"b53",0.3093,0.3502,500,0.88,0.3776,0.05,-0.3788,0.9974
624,"b03",1.3018,0.476,500,2.74,0.0065,0.05,0.3666,2.2369
624,"b13",0.1306,0.1975,500,0.66,0.5085,0.05,-0.2573,0.5186
624,"b23",0.02619,0.1308,500,0.2,0.8415,0.05,-0.2309,0.2833
624,"b33",0.02659,0.08772,500,0.3,0.7619,0.05,-0.1458,0.1989
624,"b43",-0.5709,0.4171,500,-1.37,0.1718,0.05,-1.3905,0.2487
624,"b53",-0.1172,0.2058,500,-0.57,0.5692,0.05,-0.5216,0.2872
625,"b03",2.6919,0.5344,500,5.04,"<.0001",0.05,1.6421,3.7418
625,"b13",-0.2987,0.2528,500,-1.18,"0.2379",0.05,-0.7954,0.1979
625,"b23",-0.1887,0.1275,500,-1.48,"0.1394",0.05,-0.4392,0.06177
625,"b33",0.1549,0.1295,500,1.2,"0.2323",0.05,-0.09955,0.4093
625,"b43",-0.7794,0.27,500,-2.89,"0.0041",0.05,-1.3099,-0.2489
625,"b53",0.5222,0.2606,500,2,"0.0456",0.05,0.01025,1.0341
626,"b03",1.764,0.4595,500,3.84,1e-04,0.05,0.8613,2.6667
626,"b13",0.07181,0.2573,500,0.28,0.7803,0.05,-0.4337,0.5773
626,"b23",0.3377,0.2629,500,1.28,0.1996,0.05,-0.1788,0.8542
626,"b33",0.07229,0.1207,500,0.6,0.5495,0.05,-0.1648,0.3094
626,"b43",-0.6878,0.1944,500,-3.54,4e-04,0.05,-1.0697,-0.3059
626,"b53",-0.04271,0.1871,500,-0.23,0.8195,0.05,-0.4104,0.3249
627,"b03",2.252,0.5176,500,4.35,"<.0001",0.05,1.2351,3.269
627,"b13",0.4846,0.344,500,1.41,"0.1595",0.05,-0.1912,1.1604
627,"b23",-0.00146,0.1993,500,-0.01,"0.9942",0.05,-0.3929,0.39
627,"b33",-0.2152,0.1859,500,-1.16,"0.2475",0.05,-0.5803,0.15
627,"b43",-1.459,0.3424,500,-4.26,"<.0001",0.05,-2.1318,-0.7862
627,"b53",-0.1979,0.2377,500,-0.83,"0.4055",0.05,-0.665,0.2691
628,"b03",0.8567,0.5362,500,1.6,0.1107,0.05,-0.1968,1.9103
628,"b13",-0.01331,0.2752,500,-0.05,0.9615,0.05,-0.5541,0.5274
628,"b23",-0.3259,0.2909,500,-1.12,0.2631,0.05,-0.8974,0.2456
628,"b33",0.09923,0.1544,500,0.64,0.5208,0.05,-0.2042,0.4027
628,"b43",-0.5083,0.397,500,-1.28,0.201,0.05,-1.2883,0.2716
628,"b53",0.1998,0.144,500,1.39,0.1657,0.05,-0.08302,0.4827
629,"b03",2.1775,0.4896,500,4.45,"<.0001",0.05,1.2155,3.1394
629,"b13",0.4089,0.4639,500,0.88,"0.3785",0.05,-0.5025,1.3204
629,"b23",-0.1425,0.1654,500,-0.86,"0.3892",0.05,-0.4674,0.1824
629,"b33",0.08403,0.1065,500,0.79,"0.4303",0.05,-0.1251,0.2932
629,"b43",-0.993,0.2755,500,-3.6,"0.0003",0.05,-1.5342,-0.4518
629,"b53",0.2875,0.1066,500,2.7,"0.0072",0.05,0.07806,0.4969
630,"b03",1.289,0.5554,500,2.32,0.0207,0.05,0.1977,2.3803
630,"b13",0.1837,0.2283,500,0.8,0.4212,0.05,-0.2647,0.6322
630,"b23",-0.0287,0.145,500,-0.2,0.8432,0.05,-0.3137,0.2563
630,"b33",0.1528,0.1515,500,1.01,0.3138,0.05,-0.1449,0.4505
630,"b43",-0.5582,0.28,500,-1.99,0.0467,0.05,-1.1083,-0.00816
630,"b53",0.09566,0.2327,500,0.41,0.6811,0.05,-0.3615,0.5528
631,"b03",1.4737,0.4729,500,3.12,0.0019,0.05,0.5446,2.4027
631,"b13",-0.03996,0.2451,500,-0.16,0.8705,0.05,-0.5215,0.4416
631,"b23",-0.2143,0.1932,500,-1.11,0.2678,0.05,-0.5938,0.1652
631,"b33",-0.03697,0.2228,500,-0.17,0.8682,0.05,-0.4747,0.4007
631,"b43",-0.4325,0.2954,500,-1.46,0.1438,0.05,-1.013,0.148
631,"b53",0.184,0.09305,500,1.98,0.0486,0.05,0.001146,0.3668
632,"b03",2.1979,0.4863,500,4.52,"<.0001",0.05,1.2425,3.1533
632,"b13",-0.1042,0.2721,500,-0.38,"0.7019",0.05,-0.6388,0.4304
632,"b23",0.08189,0.241,500,0.34,"0.7342",0.05,-0.3917,0.5555
632,"b33",0.05346,0.1227,500,0.44,"0.6633",0.05,-0.1877,0.2946
632,"b43",-1.0712,0.326,500,-3.29,"0.0011",0.05,-1.7117,-0.4307
632,"b53",0.3184,0.1474,500,2.16,"0.0313",0.05,0.02873,0.608
633,"b03",2.2493,0.4713,500,4.77,"<.0001",0.05,1.3233,3.1753
633,"b13",0.4462,0.4087,500,1.09,"0.2754",0.05,-0.3567,1.2491
633,"b23",0.1184,0.2056,500,0.58,"0.5649",0.05,-0.2855,0.5224
633,"b33",-0.05365,0.2147,500,-0.25,"0.8028",0.05,-0.4755,0.3681
633,"b43",-1.4448,0.3588,500,-4.03,"<.0001",0.05,-2.1497,-0.74
633,"b53",0.2136,0.2104,500,1.02,"0.3105",0.05,-0.1998,0.627
634,"b03",1.7896,0.6216,500,2.88,0.0042,0.05,0.5683,3.0108
634,"b13",0.1534,0.4905,500,0.31,0.7546,0.05,-0.8103,1.1171
634,"b23",-0.08991,0.1524,500,-0.59,0.5555,0.05,-0.3894,0.2095
634,"b33",0.1764,0.1029,500,1.71,0.0871,0.05,-0.02576,0.3786
634,"b43",-0.6562,0.3266,500,-2.01,0.045,0.05,-1.2978,-0.0146
634,"b53",0.157,0.08151,500,1.93,0.0547,0.05,-0.00317,0.3171
635,"b03",1.3357,0.5785,500,2.31,0.0214,0.05,0.1991,2.4723
635,"b13",0.07759,0.379,500,0.2,0.8379,0.05,-0.667,0.8222
635,"b23",-0.1033,0.1816,500,-0.57,0.5699,0.05,-0.4601,0.2536
635,"b33",-0.1722,0.2075,500,-0.83,0.4071,0.05,-0.5798,0.2355
635,"b43",-1.0066,0.3767,500,-2.67,0.0078,0.05,-1.7467,-0.2665
635,"b53",-0.01464,0.1882,500,-0.08,0.938,0.05,-0.3843,0.355
636,"b03",1.3769,0.6429,500,2.14,0.0327,0.05,0.1138,2.64
636,"b13",1.071,0.5054,500,2.12,0.0346,0.05,0.07812,2.0639
636,"b23",-0.2466,0.2439,500,-1.01,0.3124,0.05,-0.7257,0.2325
636,"b33",0.2979,0.2205,500,1.35,0.1772,0.05,-0.1352,0.7311
636,"b43",-1.411,0.3778,500,-3.73,2e-04,0.05,-2.1533,-0.6687
636,"b53",-0.06232,0.2533,500,-0.25,0.8058,0.05,-0.5601,0.4354
637,"b03",1.9178,0.4534,500,4.23,"<.0001",0.05,1.027,2.8085
637,"b13",0.08614,0.2411,500,0.36,"0.7210",0.05,-0.3875,0.5598
637,"b23",-0.1307,0.09037,500,-1.45,"0.1486",0.05,-0.3083,0.04682
637,"b33",0.1042,0.122,500,0.85,"0.3938",0.05,-0.1356,0.3439
637,"b43",-0.7835,0.3253,500,-2.41,"0.0164",0.05,-1.4226,-0.1443
637,"b53",0.1728,0.1585,500,1.09,"0.2759",0.05,-0.1385,0.4841
638,"b03",1.6608,0.4832,500,3.44,6e-04,0.05,0.7115,2.6101
638,"b13",0.2228,0.2917,500,0.76,0.4454,0.05,-0.3503,0.796
638,"b23",-0.00116,0.1435,500,-0.01,0.9935,0.05,-0.2831,0.2808
638,"b33",0.2297,0.1871,500,1.23,0.2201,0.05,-0.1378,0.5972
638,"b43",-0.9687,0.3908,500,-2.48,0.0135,0.05,-1.7364,-0.2009
638,"b53",0.1433,0.1461,500,0.98,0.327,0.05,-0.1437,0.4303
639,"b03",1.8838,0.4255,500,4.43,"<.0001",0.05,1.0477,2.7198
639,"b13",0.1923,0.1797,500,1.07,"0.2852",0.05,-0.1608,0.5455
639,"b23",-0.1674,0.1103,500,-1.52,"0.1297",0.05,-0.384,0.04927
639,"b33",0.1322,0.09689,500,1.36,"0.1732",0.05,-0.0582,0.3225
639,"b43",-0.6299,0.2844,500,-2.22,"0.0272",0.05,-1.1887,-0.07122
639,"b53",0.141,0.2749,500,0.51,"0.6083",0.05,-0.3991,0.681
640,"b03",1.6695,0.5258,500,3.18,0.0016,0.05,0.6364,2.7026
640,"b13",-0.08315,0.2997,500,-0.28,0.7816,0.05,-0.672,0.5057
640,"b23",-0.00868,0.1557,500,-0.06,0.9556,0.05,-0.3147,0.2973
640,"b33",0.0494,0.06358,500,0.78,0.4375,0.05,-0.07552,0.1743
640,"b43",-0.573,0.2242,500,-2.56,0.0109,0.05,-1.0135,-0.1325
640,"b53",0.1446,0.1481,500,0.98,0.3293,0.05,-0.1464,0.4357
641,"b03",1.9078,0.6671,500,2.86,0.0044,0.05,0.5971,3.2185
641,"b13",-0.06307,0.6797,500,-0.09,0.9261,0.05,-1.3984,1.2723
641,"b23",-0.8161,0.3035,500,-2.69,0.0074,0.05,-1.4125,-0.2198
641,"b33",0.309,0.328,500,0.94,0.3467,0.05,-0.3355,0.9535
641,"b43",-0.3437,0.3984,500,-0.86,0.3888,0.05,-1.1264,0.4391
641,"b53",0.6099,0.3329,500,1.83,0.0675,0.05,-0.04412,1.2639
642,"b03",0.7805,0.5723,500,1.36,0.1732,0.05,-0.3439,1.9049
642,"b13",0.2385,0.3953,500,0.6,0.5466,0.05,-0.5382,1.0151
642,"b23",-0.08054,0.09177,500,-0.88,0.3805,0.05,-0.2608,0.09975
642,"b33",0.07496,0.07992,500,0.94,0.3487,0.05,-0.08206,0.232
642,"b43",-0.4774,0.3776,500,-1.26,0.2067,0.05,-1.2194,0.2645
642,"b53",0.09384,0.09884,500,0.95,0.3428,0.05,-0.1003,0.288
643,"b03",1.9394,0.5213,500,3.72,2e-04,0.05,0.9152,2.9635
643,"b13",-0.07848,0.252,500,-0.31,0.7556,0.05,-0.5737,0.4167
643,"b23",0.09598,0.1697,500,0.57,0.572,0.05,-0.2375,0.4295
643,"b33",0.09732,0.1167,500,0.83,0.4047,0.05,-0.132,0.3266
643,"b43",-0.9174,0.2969,500,-3.09,0.0021,0.05,-1.5007,-0.3341
643,"b53",-0.2861,0.3399,500,-0.84,0.4003,0.05,-0.954,0.3817
644,"b03",1.3379,0.563,500,2.38,0.0179,0.05,0.2318,2.444
644,"b13",0.06248,0.2091,500,0.3,0.7652,0.05,-0.3483,0.4733
644,"b23",-0.09183,0.1112,500,-0.83,0.4094,0.05,-0.3103,0.1267
644,"b33",0.181,0.1274,500,1.42,0.1562,0.05,-0.06941,0.4314
644,"b43",-0.9086,0.4354,500,-2.09,0.0374,0.05,-1.764,-0.05322
644,"b53",-0.1688,0.1831,500,-0.92,0.3571,0.05,-0.5286,0.191
645,"b03",2.1327,0.6171,500,3.46,6e-04,0.05,0.9203,3.3451
645,"b13",-0.6349,0.6461,500,-0.98,0.3262,0.05,-1.9044,0.6345
645,"b23",-0.00377,0.1816,500,-0.02,0.9835,0.05,-0.3606,0.353
645,"b33",-0.1674,0.2124,500,-0.79,0.4309,0.05,-0.5847,0.2499
645,"b43",-0.3043,0.3085,500,-0.99,0.3244,0.05,-0.9103,0.3017
645,"b53",0.2081,0.1961,500,1.06,0.289,0.05,-0.1771,0.5933
646,"b03",1.5061,0.5657,500,2.66,0.008,0.05,0.3947,2.6175
646,"b13",-0.08266,0.2696,500,-0.31,0.7593,0.05,-0.6124,0.4471
646,"b23",-0.128,0.1265,500,-1.01,0.3121,0.05,-0.3766,0.1206
646,"b33",0.2824,0.1515,500,1.86,0.0628,0.05,-0.01519,0.5799
646,"b43",-0.8116,0.3565,500,-2.28,0.0232,0.05,-1.5121,-0.1111
646,"b53",-0.0972,0.2225,500,-0.44,0.6624,0.05,-0.5343,0.3399
647,"b03",1.3383,0.523,500,2.56,0.0108,0.05,0.3108,2.3658
647,"b13",-0.06349,0.2681,500,-0.24,0.8129,0.05,-0.5902,0.4632
647,"b23",-0.09333,0.2005,500,-0.47,0.6418,0.05,-0.4873,0.3006
647,"b33",0.0229,0.07714,500,0.3,0.7667,0.05,-0.1287,0.1745
647,"b43",-0.5084,0.3381,500,-1.5,0.1332,0.05,-1.1727,0.1558
647,"b53",0.1856,0.1148,500,1.62,0.1065,0.05,-0.0399,0.4111
648,"b03",2.9799,0.5216,500,5.71,"<.0001",0.05,1.9551,4.0047
648,"b13",-0.2537,0.2498,500,-1.02,"0.3103",0.05,-0.7444,0.237
648,"b23",-0.1326,0.1184,500,-1.12,"0.2633",0.05,-0.3653,0.1
648,"b33",0.08311,0.1149,500,0.72,"0.4698",0.05,-0.1426,0.3088
648,"b43",-0.9756,0.2201,500,-4.43,"<.0001",0.05,-1.4081,-0.5432
648,"b53",0.6125,0.3517,500,1.74,"0.0822",0.05,-0.07852,1.3034
649,"b03",1.0291,0.5851,500,1.76,0.0792,0.05,-0.1204,2.1786
649,"b13",0.3219,0.3345,500,0.96,0.3363,0.05,-0.3353,0.9792
649,"b23",-0.145,0.2178,500,-0.67,0.5059,0.05,-0.573,0.283
649,"b33",0.01999,0.1671,500,0.12,0.9048,0.05,-0.3083,0.3483
649,"b43",-0.8189,0.498,500,-1.64,0.1007,0.05,-1.7974,0.1596
649,"b53",-0.06081,0.1694,500,-0.36,0.7198,0.05,-0.3936,0.272
650,"b03",1.5542,0.5251,500,2.96,0.0032,0.05,0.5225,2.5858
650,"b13",-0.1047,0.4041,500,-0.26,0.7957,0.05,-0.8987,0.6893
650,"b23",-0.345,0.2152,500,-1.6,0.1095,0.05,-0.7677,0.07777
650,"b33",-0.07206,0.2901,500,-0.25,0.8039,0.05,-0.6421,0.498
650,"b43",-0.3461,0.248,500,-1.4,0.1635,0.05,-0.8335,0.1412
650,"b53",0.4935,0.2561,500,1.93,0.0546,0.05,-0.0097,0.9968
651,"b03",1.5654,0.6626,500,2.36,0.0185,0.05,0.2636,2.8672
651,"b13",0.6131,0.7915,500,0.77,0.4389,0.05,-0.9419,2.1681
651,"b23",0.05044,0.3447,500,0.15,0.8837,0.05,-0.6269,0.7278
651,"b33",0.1467,0.3281,500,0.45,0.655,0.05,-0.4979,0.7912
651,"b43",-0.7158,0.3865,500,-1.85,0.0646,0.05,-1.4751,0.04354
651,"b53",0.595,0.361,500,1.65,0.1,0.05,-0.1143,1.3043
652,"b03",1.2056,0.5287,500,2.28,0.023,0.05,0.1669,2.2444
652,"b13",0.0848,0.2418,500,0.35,0.726,0.05,-0.3903,0.5599
652,"b23",0.03866,0.1366,500,0.28,0.7772,0.05,-0.2296,0.307
652,"b33",0.1186,0.1298,500,0.91,0.3615,0.05,-0.1365,0.3737
652,"b43",-0.51,0.2928,500,-1.74,0.0822,0.05,-1.0854,0.06531
652,"b53",-0.09117,0.212,500,-0.43,0.6673,0.05,-0.5077,0.3253
653,"b03",1.6436,0.5548,500,2.96,0.0032,0.05,0.5535,2.7337
653,"b13",-0.2526,0.354,500,-0.71,0.4759,0.05,-0.948,0.4429
653,"b23",-0.1457,0.117,500,-1.24,0.2138,0.05,-0.3756,0.08424
653,"b33",0.2258,0.2088,500,1.08,0.28,0.05,-0.1844,0.6359
653,"b43",-0.7506,0.3169,500,-2.37,0.0182,0.05,-1.3733,-0.128
653,"b53",-0.03355,0.1204,500,-0.28,0.7806,0.05,-0.2701,0.203
654,"b03",1.3779,0.5723,500,2.41,0.0164,0.05,0.2534,2.5023
654,"b13",-0.1342,0.5351,500,-0.25,0.802,0.05,-1.1856,0.9171
654,"b23",0.2009,0.2807,500,0.72,0.4745,0.05,-0.3506,0.7523
654,"b33",0.5908,0.308,500,1.92,0.0556,0.05,-0.01425,1.1959
654,"b43",-0.5529,0.3195,500,-1.73,0.0842,0.05,-1.1806,0.07486
654,"b53",0.2871,0.2628,500,1.09,0.2751,0.05,-0.2292,0.8034
655,"b03",1.8794,0.5258,500,3.57,4e-04,0.05,0.8463,2.9124
655,"b13",0.1921,0.3126,500,0.61,0.5392,0.05,-0.4221,0.8062
655,"b23",-0.04661,0.196,500,-0.24,0.8122,0.05,-0.4318,0.3386
655,"b33",-0.00601,0.1837,500,-0.03,0.9739,0.05,-0.3669,0.3549
655,"b43",-1.0369,0.3413,500,-3.04,0.0025,0.05,-1.7073,-0.3664
655,"b53",-0.1165,0.2608,500,-0.45,0.6553,0.05,-0.6289,0.3959
656,"b03",1.4198,0.5817,500,2.44,0.015,0.05,0.2769,2.5626
656,"b13",-0.07533,0.4134,500,-0.18,0.8555,0.05,-0.8875,0.7369
656,"b23",-0.1311,0.1886,500,-0.7,0.4872,0.05,-0.5017,0.2395
656,"b33",-0.1133,0.2139,500,-0.53,0.5966,0.05,-0.5335,0.307
656,"b43",-0.5947,0.2929,500,-2.03,0.0429,0.05,-1.1703,-0.01922
656,"b53",0.3807,0.2547,500,1.49,0.1357,0.05,-0.1198,0.8812
657,"b03",2.0272,0.4924,500,4.12,"<.0001",0.05,1.0598,2.9947
657,"b13",0.4687,0.4151,500,1.13,"0.2594",0.05,-0.3468,1.2842
657,"b23",-0.0987,0.1996,500,-0.49,"0.6211",0.05,-0.4908,0.2934
657,"b33",0.09952,0.1979,500,0.5,"0.6153",0.05,-0.2893,0.4884
657,"b43",-1.5209,0.367,500,-4.14,"<.0001",0.05,-2.242,-0.7998
657,"b53",0.03545,0.2016,500,0.18,"0.8605",0.05,-0.3607,0.4316
658,"b03",1.5868,0.5376,500,2.95,0.0033,0.05,0.5305,2.6431
658,"b13",0.2884,0.4636,500,0.62,0.5342,0.05,-0.6225,1.1992
658,"b23",-0.4457,0.243,500,-1.83,0.0672,0.05,-0.9231,0.03174
658,"b33",-0.06143,0.2359,500,-0.26,0.7946,0.05,-0.5249,0.402
658,"b43",-0.6774,0.2887,500,-2.35,0.0194,0.05,-1.2447,-0.1102
658,"b53",0.7917,0.3155,500,2.51,0.0124,0.05,0.1718,1.4116
659,"b03",1.9091,0.544,500,3.51,5e-04,0.05,0.8402,2.9779
659,"b13",-0.1478,0.2855,500,-0.52,0.6049,0.05,-0.7088,0.4132
659,"b23",0.01215,0.1252,500,0.1,0.9227,0.05,-0.2338,0.2581
659,"b33",0.1611,0.1599,500,1.01,0.3141,0.05,-0.153,0.4753
659,"b43",-0.9602,0.3873,500,-2.48,0.0135,0.05,-1.7211,-0.1994
659,"b53",0.2807,0.1431,500,1.96,0.0503,0.05,-0.00034,0.5618
660,"b03",2.3322,0.4835,500,4.82,"<.0001",0.05,1.3823,3.2821
660,"b13",-0.03983,0.3338,500,-0.12,"0.9051",0.05,-0.6957,0.6161
660,"b23",-0.1201,0.1508,500,-0.8,"0.4264",0.05,-0.4164,0.1763
660,"b33",0.4484,0.2534,500,1.77,"0.0774",0.05,-0.04945,0.9463
660,"b43",-1.1885,0.302,500,-3.93,"<.0001",0.05,-1.782,-0.5951
660,"b53",0.3543,0.1715,500,2.07,"0.0393",0.05,0.01744,0.6913
661,"b03",2.0952,0.7122,500,2.94,0.0034,0.05,0.696,3.4944
661,"b13",-0.9714,0.7773,500,-1.25,0.212,0.05,-2.4986,0.5558
661,"b23",-0.1898,0.2345,500,-0.81,0.4187,0.05,-0.6505,0.271
661,"b33",0.05115,0.2265,500,0.23,0.8214,0.05,-0.3938,0.4961
661,"b43",-0.3787,0.2716,500,-1.39,0.1638,0.05,-0.9123,0.1549
661,"b53",0.6678,0.2797,500,2.39,0.0173,0.05,0.1182,1.2174
662,"b03",1.4563,0.4987,500,2.92,0.0037,0.05,0.4765,2.436
662,"b13",0.4563,0.3197,500,1.43,0.1542,0.05,-0.1719,1.0845
662,"b23",-0.4606,0.3235,500,-1.42,0.1551,0.05,-1.0962,0.175
662,"b33",-0.2052,0.1893,500,-1.08,0.2789,0.05,-0.5772,0.1667
