"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
285,"b32",-0.2314,0.1493,500,-1.55,"0.1217",0.05,-0.5246,0.06188,-0.00032
285,"b41",1.178,0.2079,500,5.67,"<.0001",0.05,0.7695,1.5865,-0.00033
285,"b42",0.9211,0.1646,500,5.6,"<.0001",0.05,0.5977,1.2444,0.000271
285,"b51",-0.5451,0.1773,500,-3.07,"0.0022",0.05,-0.8935,-0.1968,-7e-05
285,"b52",0.03867,0.1374,500,0.28,"0.7785",0.05,-0.2313,0.3086,-3e-05
285,"phi1",-0.08378,0.3439,500,-0.24,"0.8076",0.05,-0.7595,0.5919,0.000345
285,"phi2",-0.5346,0.511,500,-1.05,"0.2960",0.05,-1.5386,0.4695,0.000118
286,"b01",-2.1124,0.3054,500,-6.92,"<.0001",0.05,-2.7125,-1.5124,2e-05
286,"b02",-1.5578,0.2256,500,-6.9,"<.0001",0.05,-2.0011,-1.1145,-0.00011
286,"b11",-0.6731,0.3431,500,-1.96,"0.0503",0.05,-1.3471,0.000939,-6e-05
286,"b12",-0.00418,0.2531,500,-0.02,"0.9868",0.05,-0.5014,0.493,-1e-04
286,"b21",0.4277,0.1823,500,2.35,"0.0194",0.05,0.06941,0.7859,-6e-05
286,"b22",0.1012,0.1248,500,0.81,"0.4177",0.05,-0.1439,0.3464,0.000347
286,"b31",-0.5919,0.1743,500,-3.39,"0.0007",0.05,-0.9344,-0.2493,8.4e-05
286,"b32",-0.1177,0.1217,500,-0.97,"0.3342",0.05,-0.3568,0.1215,0.000217
286,"b41",1.1188,0.2022,500,5.53,"<.0001",0.05,0.7216,1.516,0.000193
286,"b42",0.9522,0.1538,500,6.19,"<.0001",0.05,0.65,1.2545,-0.00031
286,"b51",-0.4958,0.1805,500,-2.75,"0.0062",0.05,-0.8505,-0.1412,-0.00011
286,"b52",-0.1151,0.1219,500,-0.94,"0.3457",0.05,-0.3546,0.1244,-4e-04
286,"phi1",0.5412,0.1907,500,2.84,"0.0047",0.05,0.1665,0.9159,-0.00025
286,"phi2",-1.5649,0.6346,500,-2.47,"0.0140",0.05,-2.8117,-0.3182,4.7e-05
287,"b01",-2.4621,0.3331,500,-7.39,"<.0001",0.05,-3.1166,-1.8076,0.000298
287,"b02",-1.8016,0.27,500,-6.67,"<.0001",0.05,-2.3321,-1.2711,-0.00026
287,"b11",0.09241,0.3383,500,0.27,"0.7849",0.05,-0.5723,0.7572,0.000195
287,"b12",0.1301,0.294,500,0.44,"0.6584",0.05,-0.4476,0.7078,-3e-04
287,"b21",0.03208,0.1686,500,0.19,"0.8492",0.05,-0.2992,0.3633,-0.00024
287,"b22",-0.1548,0.1438,500,-1.08,"0.2821",0.05,-0.4374,0.1277,0.000309
287,"b31",-0.1604,0.1772,500,-0.91,"0.3658",0.05,-0.5084,0.1877,-0.00024
287,"b32",-0.00894,0.1448,500,-0.06,"0.9508",0.05,-0.2934,0.2755,-0.00045
287,"b41",1.4402,0.2124,500,6.78,"<.0001",0.05,1.0229,1.8576,0.000446
287,"b42",1.308,0.1772,500,7.38,"<.0001",0.05,0.9598,1.6561,-0.00041
287,"b51",-0.5341,0.1553,500,-3.44,"0.0006",0.05,-0.8392,-0.229,-1e-05
287,"b52",-0.2272,0.1316,500,-1.73,"0.0850",0.05,-0.4858,0.03148,-0.00026
287,"phi1",-0.5953,0.5704,500,-1.04,"0.2971",0.05,-1.7159,0.5253,2.6e-05
287,"phi2",0.3264,0.5022,500,0.65,"0.5160",0.05,-0.6603,1.3132,0.000175
288,"b01",-1.8149,0.2753,500,-6.59,"<.0001",0.05,-2.3558,-1.274,-9e-05
288,"b02",-1.6474,0.2544,500,-6.47,"<.0001",0.05,-2.1473,-1.1475,6.7e-05
288,"b11",-0.4008,0.3304,500,-1.21,"0.2257",0.05,-1.0501,0.2484,-2e-05
288,"b12",-0.3901,0.2891,500,-1.35,"0.1778",0.05,-0.9581,0.1778,-2e-05
288,"b21",0.3002,0.1632,500,1.84,"0.0665",0.05,-0.02048,0.6209,-5e-05
288,"b22",-0.0713,0.136,500,-0.52,"0.6004",0.05,-0.3386,0.196,-8e-05
288,"b31",-0.4132,0.1572,500,-2.63,"0.0088",0.05,-0.7222,-0.1043,-3e-05
288,"b32",-0.1182,0.1333,500,-0.89,"0.3755",0.05,-0.38,0.1436,6e-05
288,"b41",0.8979,0.1661,500,5.4,"<.0001",0.05,0.5715,1.2243,-5e-05
288,"b42",1.2734,0.1757,500,7.25,"<.0001",0.05,0.9283,1.6185,-1e-04
288,"b51",-0.1968,0.1543,500,-1.28,"0.2029",0.05,-0.5,0.1064,-1e-04
288,"b52",-0.2405,0.138,500,-1.74,"0.0820",0.05,-0.5116,0.03067,0.000242
288,"phi1",0.3382,0.2329,500,1.45,"0.1471",0.05,-0.1194,0.7958,0.000119
288,"phi2",-1.1652,0.4717,500,-2.47,"0.0138",0.05,-2.092,-0.2384,7.7e-05
289,"b01",-2.0786,0.3156,500,-6.59,"<.0001",0.05,-2.6986,-1.4587,-0.00023
289,"b02",-1.5886,0.2339,500,-6.79,"<.0001",0.05,-2.0483,-1.129,0.000142
289,"b11",0.08626,0.3434,500,0.25,"0.8018",0.05,-0.5885,0.761,-0.00022
289,"b12",-0.02787,0.2455,500,-0.11,"0.9097",0.05,-0.5103,0.4545,2.4e-05
289,"b21",0.2013,0.1483,500,1.36,"0.1753",0.05,-0.09008,0.4927,0.001012
289,"b22",0.3164,0.1145,500,2.76,"0.0059",0.05,0.09146,0.5414,-0.00018
289,"b31",0.05044,0.1519,500,0.33,"0.7400",0.05,-0.248,0.3489,-0.00046
289,"b32",-0.3074,0.1091,500,-2.82,"0.0050",0.05,-0.5218,-0.09296,0.000146
289,"b41",0.7851,0.1842,500,4.26,"<.0001",0.05,0.4232,1.1469,-0.00058
289,"b42",1.1186,0.1536,500,7.28,"<.0001",0.05,0.8168,1.4203,0.000522
289,"b51",-0.568,0.1583,500,-3.59,"0.0004",0.05,-0.8789,-0.257,-0.00069
289,"b52",-0.4699,0.1202,500,-3.91,"0.0001",0.05,-0.7061,-0.2338,0.00012
289,"phi1",0.1747,0.1688,500,1.04,"0.3011",0.05,-0.1569,0.5063,-0.00014
289,"phi2",-1.8029,0.4374,500,-4.12,"<.0001",0.05,-2.6623,-0.9435,-9e-05
290,"b01",-2.2404,0.3131,500,-7.15,"<.0001",0.05,-2.8556,-1.6252,-1e-04
290,"b02",-1.4772,0.232,500,-6.37,"<.0001",0.05,-1.933,-1.0214,-2e-04
290,"b11",-0.2058,0.3298,500,-0.62,"0.5329",0.05,-0.8537,0.4422,-7e-05
290,"b12",-0.176,0.2502,500,-0.7,"0.4822",0.05,-0.6675,0.3156,-0.00013
290,"b21",0.09893,0.1685,500,0.59,"0.5574",0.05,-0.2322,0.43,-0.00011
290,"b22",0.0175,0.1226,500,0.14,"0.8865",0.05,-0.2234,0.2584,0.00032
290,"b31",-0.2889,0.1605,500,-1.8,"0.0725",0.05,-0.6042,0.0265,7.027e-06
290,"b32",-0.09712,0.1159,500,-0.84,"0.4023",0.05,-0.3248,0.1305,0.000279
290,"b41",1.2508,0.1935,500,6.46,"<.0001",0.05,0.8706,1.631,-2e-05
290,"b42",1.1852,0.1583,500,7.49,"<.0001",0.05,0.8743,1.4961,-0.00013
290,"b51",-0.7637,0.164,500,-4.66,"<.0001",0.05,-1.0859,-0.4415,-2e-05
290,"b52",0.02904,0.1262,500,0.23,"0.8180",0.05,-0.2188,0.2769,-6e-05
290,"phi1",0.5735,0.1913,500,3,"0.0029",0.05,0.1977,0.9494,0.000122
290,"phi2",-1.445,0.48,500,-3.01,"0.0027",0.05,-2.388,-0.5019,-3e-05
291,"b01",-2.1551,0.2708,500,-7.96,"<.0001",0.05,-2.6872,-1.623,0.000276
291,"b02",-1.6541,0.2444,500,-6.77,"<.0001",0.05,-2.1343,-1.174,-0.00042
291,"b11",-0.03022,0.268,500,-0.11,"0.9103",0.05,-0.5568,0.4964,8.2e-05
291,"b12",-0.3202,0.2841,500,-1.13,"0.2603",0.05,-0.8785,0.2381,-3e-04
291,"b21",0.3085,0.1646,500,1.87,"0.0615",0.05,-0.01495,0.632,0.000392
291,"b22",-0.224,0.1462,500,-1.53,"0.1260",0.05,-0.5111,0.06316,0.00022
291,"b31",-0.2444,0.1365,500,-1.79,"0.0739",0.05,-0.5125,0.02372,-6e-05
291,"b32",-0.1549,0.1478,500,-1.05,"0.2951",0.05,-0.4452,0.1355,-3e-05
291,"b41",0.5864,0.1729,500,3.39,"0.0008",0.05,0.2467,0.9261,0.000441
291,"b42",1.3228,0.1691,500,7.82,"<.0001",0.05,0.9905,1.6551,-0.00042
291,"b51",-0.4008,0.1386,500,-2.89,"0.0040",0.05,-0.6732,-0.1284,0.000139
291,"b52",-0.2463,0.1275,500,-1.93,"0.0539",0.05,-0.4967,0.004108,-0.00067
291,"phi1",-2.5614,1.0927,500,-2.34,"0.0195",0.05,-4.7082,-0.4145,-3e-05
291,"phi2",0.9514,0.2166,500,4.39,"<.0001",0.05,0.5259,1.3768,-2e-05
292,"b01",-2.6159,0.3716,500,-7.04,"<.0001",0.05,-3.3459,-1.8858,-0.00021
292,"b02",-1.5494,0.2518,500,-6.15,"<.0001",0.05,-2.0441,-1.0548,-2e-05
292,"b11",0.3674,0.3921,500,0.94,"0.3491",0.05,-0.4029,1.1378,-0.00023
292,"b12",-0.2634,0.29,500,-0.91,"0.3642",0.05,-0.8332,0.3064,-0.00017
292,"b21",-0.04506,0.1743,500,-0.26,"0.7962",0.05,-0.3876,0.2975,0.000446
292,"b22",-0.00835,0.1404,500,-0.06,"0.9526",0.05,-0.2843,0.2675,-0.00042
292,"b31",-0.1459,0.1821,500,-0.8,"0.4234",0.05,-0.5038,0.2119,0.000737
292,"b32",-0.3164,0.1541,500,-2.05,"0.0406",0.05,-0.6192,-0.01359,-0.00019
292,"b41",1.2175,0.2085,500,5.84,"<.0001",0.05,0.8079,1.6272,-0.00011
292,"b42",1.1231,0.1742,500,6.45,"<.0001",0.05,0.7809,1.4653,-5e-05
292,"b51",-0.07127,0.1813,500,-0.39,"0.6943",0.05,-0.4274,0.2848,0.000212
292,"b52",0.09523,0.1457,500,0.65,"0.5137",0.05,-0.191,0.3815,0.000135
292,"phi1",0.02744,0.3883,500,0.07,"0.9437",0.05,-0.7355,0.7904,-0.00034
292,"phi2",-0.7319,0.6629,500,-1.1,"0.2701",0.05,-2.0344,0.5705,-0.00013
293,"b01",-1.9848,0.2983,500,-6.65,"<.0001",0.05,-2.5709,-1.3986,-0.00016
293,"b02",-1.7403,0.2768,500,-6.29,"<.0001",0.05,-2.2842,-1.1964,-3e-05
293,"b11",0.005057,0.3334,500,0.02,"0.9879",0.05,-0.6499,0.66,-3e-05
293,"b12",0.1042,0.3128,500,0.33,"0.7392",0.05,-0.5104,0.7188,-6e-05
293,"b21",0.1905,0.154,500,1.24,"0.2166",0.05,-0.112,0.493,0.000196
293,"b22",0.1012,0.1383,500,0.73,"0.4647",0.05,-0.1705,0.3729,-0.00012
293,"b31",0.001137,0.157,500,0.01,"0.9942",0.05,-0.3073,0.3096,1.8e-05
293,"b32",0.05953,0.1346,500,0.44,"0.6584",0.05,-0.2049,0.3239,0.000145
293,"b41",1.0578,0.1773,500,5.97,"<.0001",0.05,0.7096,1.4061,-3e-05
293,"b42",1.1943,0.1678,500,7.12,"<.0001",0.05,0.8647,1.524,9.5e-05
293,"b51",-0.1369,0.1547,500,-0.88,"0.3766",0.05,-0.4408,0.167,8.5e-05
293,"b52",-0.1899,0.1361,500,-1.39,"0.1637",0.05,-0.4573,0.0776,0.000184
293,"phi1",0.02951,0.5502,500,0.05,"0.9573",0.05,-1.0515,1.1106,1.559e-06
293,"phi2",-0.6597,0.8837,500,-0.75,"0.4557",0.05,-2.3959,1.0765,7.38e-06
294,"b01",-2.1795,0.297,500,-7.34,"<.0001",0.05,-2.7631,-1.5959,-2e-04
294,"b02",-1.4157,0.2394,500,-5.91,"<.0001",0.05,-1.8861,-0.9453,0.00028
294,"b11",0.02484,0.3194,500,0.08,"0.9381",0.05,-0.6028,0.6524,-0.00011
294,"b12",-0.6567,0.2826,500,-2.32,"0.0206",0.05,-1.212,-0.1014,0.000198
294,"b21",-0.0325,0.1498,500,-0.22,"0.8283",0.05,-0.3268,0.2618,0.000409
294,"b22",0.04769,0.1394,500,0.34,"0.7325",0.05,-0.2262,0.3216,-0.00054
294,"b31",-0.1804,0.1756,500,-1.03,"0.3048",0.05,-0.5255,0.1647,3.9e-05
294,"b32",-0.23,0.1596,500,-1.44,"0.1500",0.05,-0.5435,0.08345,-0.00037
294,"b41",1.1184,0.183,500,6.11,"<.0001",0.05,0.7588,1.4779,-9e-05
294,"b42",1.2987,0.1811,500,7.17,"<.0001",0.05,0.9429,1.6545,0.000107
294,"b51",-0.5151,0.1601,500,-3.22,"0.0014",0.05,-0.8296,-0.2006,-2e-05
294,"b52",-0.3587,0.1458,500,-2.46,"0.0142",0.05,-0.6452,-0.07227,0.000186
294,"phi1",-0.5617,0.6151,500,-0.91,"0.3616",0.05,-1.7702,0.6468,-6e-05
294,"phi2",0.1748,0.5423,500,0.32,"0.7473",0.05,-0.8907,1.2404,-0.00019
295,"b01",-2.7967,0.3883,500,-7.2,"<.0001",0.05,-3.5596,-2.0339,7.1e-05
295,"b02",-2.2192,0.3278,500,-6.77,"<.0001",0.05,-2.8632,-1.5751,-1e-04
295,"b11",0.5447,0.3961,500,1.38,"0.1697",0.05,-0.2335,1.3228,1.8e-05
295,"b12",0.05734,0.3433,500,0.17,"0.8674",0.05,-0.6172,0.7318,-1e-04
295,"b21",0.2393,0.1481,500,1.62,"0.1069",0.05,-0.05174,0.5303,0.000106
295,"b22",0.1213,0.1447,500,0.84,"0.4023",0.05,-0.163,0.4056,0.000222
295,"b31",-0.3705,0.1792,500,-2.07,"0.0392",0.05,-0.7226,-0.01846,-2.22e-06
295,"b32",-0.439,0.1737,500,-2.53,"0.0118",0.05,-0.7804,-0.09768,4.3e-05
295,"b41",1.2141,0.1881,500,6.45,"<.0001",0.05,0.8445,1.5836,0.000125
295,"b42",1.5919,0.1965,500,8.1,"<.0001",0.05,1.2058,1.978,5.082e-06
295,"b51",-0.5109,0.1882,500,-2.72,"0.0069",0.05,-0.8806,-0.1412,-0.00013
295,"b52",-0.08525,0.1606,500,-0.53,"0.5959",0.05,-0.4009,0.2304,8.5e-05
295,"phi1",-0.6503,0.5662,500,-1.15,"0.2513",0.05,-1.7627,0.4622,-0.00014
295,"phi2",-0.09425,0.4658,500,-0.2,"0.8397",0.05,-1.0094,0.8209,-0.00017
296,"b01",-2.0084,0.284,500,-7.07,"<.0001",0.05,-2.5665,-1.4504,-0.00014
296,"b02",-1.1269,0.2258,500,-4.99,"<.0001",0.05,-1.5706,-0.6832,8.4e-05
296,"b11",-0.4413,0.3055,500,-1.44,"0.1492",0.05,-1.0415,0.1589,-8e-05
296,"b12",-0.4801,0.2684,500,-1.79,"0.0743",0.05,-1.0075,0.04726,4.9e-05
296,"b21",0.09695,0.1427,500,0.68,"0.4971",0.05,-0.1834,0.3773,-0.00015
296,"b22",0.1349,0.1254,500,1.08,"0.2827",0.05,-0.1116,0.3813,9.8e-05
296,"b31",-0.01614,0.1602,500,-0.1,"0.9198",0.05,-0.3308,0.2986,-5e-05
296,"b32",-0.158,0.1382,500,-1.14,"0.2534",0.05,-0.4296,0.1135,-8e-05
296,"b41",0.9854,0.1786,500,5.52,"<.0001",0.05,0.6345,1.3364,-5e-05
296,"b42",1.0138,0.1525,500,6.65,"<.0001",0.05,0.7142,1.3133,4.6e-05
296,"b51",-0.4771,0.161,500,-2.96,"0.0032",0.05,-0.7935,-0.1607,4.9e-05
296,"b52",-0.2393,0.1318,500,-1.82,"0.0701",0.05,-0.4983,0.0197,-0.00022
296,"phi1",-1.0939,0.8004,500,-1.37,"0.1723",0.05,-2.6666,0.4787,-4e-05
296,"phi2",0.1014,0.657,500,0.15,"0.8774",0.05,-1.1895,1.3924,-4e-05
297,"b01",-2.6017,0.3449,500,-7.54,"<.0001",0.05,-3.2793,-1.924,-7e-05
297,"b02",-1.7558,0.2615,500,-6.71,"<.0001",0.05,-2.2696,-1.2421,2.3e-05
297,"b11",-0.07797,0.3474,500,-0.22,"0.8225",0.05,-0.7606,0.6047,-0.00018
297,"b12",0.07613,0.2865,500,0.27,"0.7906",0.05,-0.4868,0.639,9.1e-05
297,"b21",0.2242,0.175,500,1.28,"0.2008",0.05,-0.1197,0.568,-0.00022
297,"b22",-0.08713,0.1336,500,-0.65,"0.5147",0.05,-0.3497,0.1754,-0.00017
297,"b31",0.07237,0.1622,500,0.45,"0.6557",0.05,-0.2463,0.3911,8.1e-05
297,"b32",-0.267,0.1275,500,-2.09,"0.0367",0.05,-0.5176,-0.01651,0.000416
297,"b41",1.2324,0.1967,500,6.27,"<.0001",0.05,0.846,1.6189,2.422e-06
297,"b42",1.1981,0.1582,500,7.57,"<.0001",0.05,0.8873,1.5088,0.000107
297,"b51",-0.2883,0.1689,500,-1.71,"0.0886",0.05,-0.6202,0.04366,0.000258
297,"b52",-0.3085,0.1367,500,-2.26,"0.0245",0.05,-0.577,-0.03987,0.000261
297,"phi1",-1.131,0.8047,500,-1.41,"0.1605",0.05,-2.712,0.4501,0.000118
297,"phi2",0.7025,0.5711,500,1.23,"0.2193",0.05,-0.4196,1.8246,0.00022
298,"b01",-2.9634,0.4444,500,-6.67,"<.0001",0.05,-3.8366,-2.0902,-2e-05
298,"b02",-1.7783,0.2864,500,-6.21,"<.0001",0.05,-2.341,-1.2155,-0.00064
298,"b11",1.0191,0.4649,500,2.19,"0.0289",0.05,0.1056,1.9326,-0.00016
298,"b12",-0.1874,0.3169,500,-0.59,"0.5547",0.05,-0.8101,0.4353,-0.00039
298,"b21",0.2263,0.1591,500,1.42,"0.1554",0.05,-0.08622,0.5389,-4e-05
298,"b22",0.00118,0.1378,500,0.01,"0.9932",0.05,-0.2695,0.2719,0.000403
298,"b31",0.3223,0.1662,500,1.94,"0.0530",0.05,-0.00423,0.6488,-8e-05
298,"b32",-0.1314,0.1509,500,-0.87,"0.3844",0.05,-0.4278,0.1651,-5e-04
298,"b41",1.0938,0.1861,500,5.88,"<.0001",0.05,0.7282,1.4593,0.000128
298,"b42",1.3245,0.1863,500,7.11,"<.0001",0.05,0.9585,1.6905,-0.00025
298,"b51",-0.2957,0.1714,500,-1.73,"0.0851",0.05,-0.6324,0.04101,-3e-05
298,"b52",-0.0942,0.1532,500,-0.62,"0.5388",0.05,-0.3951,0.2067,-0.00011
298,"phi1",0.2636,0.2789,500,0.95,"0.3450",0.05,-0.2843,0.8114,-0.00023
298,"phi2",-0.6382,0.4386,500,-1.46,"0.1463",0.05,-1.5,0.2235,-0.00019
299,"b01",-2.2216,0.3086,500,-7.2,"<.0001",0.05,-2.828,-1.6152,4.7e-05
299,"b02",-1.5626,0.265,500,-5.9,"<.0001",0.05,-2.0831,-1.042,-0.00018
299,"b11",-0.2861,0.3356,500,-0.85,"0.3944",0.05,-0.9454,0.3733,4.4e-05
299,"b12",-0.2175,0.298,500,-0.73,"0.4659",0.05,-0.8029,0.368,-0.00017
299,"b21",0.4848,0.1582,500,3.06,"0.0023",0.05,0.174,0.7956,-8e-05
299,"b22",0.05001,0.1427,500,0.35,"0.7261",0.05,-0.2304,0.3304,1.1e-05
299,"b31",-0.1269,0.1557,500,-0.81,"0.4156",0.05,-0.4328,0.1791,0.00021
299,"b32",-0.181,0.1364,500,-1.33,"0.1852",0.05,-0.449,0.08703,9.6e-05
299,"b41",0.9556,0.199,500,4.8,"<.0001",0.05,0.5645,1.3467,-0.00017
299,"b42",1.1239,0.1771,500,6.35,"<.0001",0.05,0.7759,1.4719,0.000142
299,"b51",-0.784,0.1825,500,-4.3,"<.0001",0.05,-1.1426,-0.4255,-0.00011
299,"b52",-0.1326,0.1371,500,-0.97,"0.3340",0.05,-0.402,0.1368,-7e-05
299,"phi1",-0.921,0.4676,500,-1.97,"0.0494",0.05,-1.8396,-0.00234,-8e-05
299,"phi2",-0.08218,0.4142,500,-0.2,"0.8428",0.05,-0.8961,0.7317,-5e-05
300,"b01",-2.4659,0.34,500,-7.25,"<.0001",0.05,-3.1339,-1.798,0.00031
300,"b02",-1.8452,0.2713,500,-6.8,"<.0001",0.05,-2.3782,-1.3121,8.7e-05
300,"b11",-0.00244,0.3475,500,-0.01,"0.9944",0.05,-0.6852,0.6803,6.446e-06
300,"b12",0.04489,0.2802,500,0.16,"0.8728",0.05,-0.5057,0.5954,-4e-05
300,"b21",0.4218,0.1544,500,2.73,"0.0065",0.05,0.1185,0.7251,-0.00063
300,"b22",-0.174,0.1234,500,-1.41,"0.1590",0.05,-0.4164,0.06837,0.001387
300,"b31",-0.4097,0.1814,500,-2.26,"0.0243",0.05,-0.7661,-0.05331,9.9e-05
300,"b32",0.0453,0.1372,500,0.33,"0.7414",0.05,-0.2242,0.3148,-0.00018
300,"b41",1.1334,0.1931,500,5.87,"<.0001",0.05,0.754,1.5127,0.000198
300,"b42",1.4645,0.1786,500,8.2,"<.0001",0.05,1.1136,1.8154,0.000313
300,"b51",-0.6536,0.1907,500,-3.43,"0.0007",0.05,-1.0284,-0.2789,-0.00065
300,"b52",-0.1356,0.1371,500,-0.99,"0.3231",0.05,-0.405,0.1337,0.001007
300,"phi1",0.1361,0.2215,500,0.61,"0.5392",0.05,-0.2991,0.5714,0.000152
300,"phi2",-1.0992,0.4259,500,-2.58,"0.0101",0.05,-1.936,-0.2624,0.000166
301,"b01",-2.3765,0.3123,500,-7.61,"<.0001",0.05,-2.9901,-1.7629,-0.00128
301,"b02",-1.4935,0.234,500,-6.38,"<.0001",0.05,-1.9533,-1.0338,0.000857
301,"b11",0.4666,0.3231,500,1.44,"0.1493",0.05,-0.1682,1.1014,-0.00106
301,"b12",-0.00309,0.2698,500,-0.01,"0.9909",0.05,-0.5331,0.5269,0.000566
301,"b21",0.09844,0.1398,500,0.7,"0.4817",0.05,-0.1762,0.3731,-0.00052
301,"b22",-0.04745,0.1241,500,-0.38,"0.7023",0.05,-0.2912,0.1963,4.904e-06
301,"b31",-0.02818,0.1677,500,-0.17,"0.8666",0.05,-0.3577,0.3013,0.000317
301,"b32",-0.3141,0.1416,500,-2.22,"0.0270",0.05,-0.5924,-0.03584,0.000337
301,"b41",1.1021,0.17,500,6.48,"<.0001",0.05,0.768,1.4362,-0.00012
301,"b42",1.0805,0.1576,500,6.86,"<.0001",0.05,0.7709,1.3901,-0.0011
301,"b51",-0.4634,0.1538,500,-3.01,"0.0027",0.05,-0.7655,-0.1613,0.000915
301,"b52",-0.1897,0.138,500,-1.37,"0.1699",0.05,-0.4608,0.08147,-0.00055
301,"phi1",-0.6386,0.5745,500,-1.11,"0.2669",0.05,-1.7672,0.4901,-0.00081
301,"phi2",-0.3112,0.6366,500,-0.49,"0.6252",0.05,-1.5619,0.9396,-0.00053
302,"b01",-2.638,0.3693,500,-7.14,"<.0001",0.05,-3.3637,-1.9123,-1e-05
302,"b02",-1.7731,0.2783,500,-6.37,"<.0001",0.05,-2.3198,-1.2263,-7e-05
302,"b11",0.7237,0.3978,500,1.82,"0.0695",0.05,-0.05801,1.5053,-7e-05
302,"b12",-0.3098,0.318,500,-0.97,"0.3304",0.05,-0.9346,0.315,6.7e-05
302,"b21",0.2158,0.1563,500,1.38,"0.1679",0.05,-0.0912,0.5228,0.000184
302,"b22",-0.242,0.1466,500,-1.65,"0.0994",0.05,-0.5301,0.04606,-0.00011
302,"b31",-0.3279,0.1631,500,-2.01,"0.0449",0.05,-0.6485,-0.00742,-0.00037
302,"b32",-0.3513,0.1476,500,-2.38,"0.0177",0.05,-0.6412,-0.06136,0.000264
302,"b41",1.0454,0.1984,500,5.27,"<.0001",0.05,0.6557,1.4351,-0.00019
302,"b42",1.4426,0.1977,500,7.3,"<.0001",0.05,1.0542,1.831,-1.2e-06
302,"b51",-0.2018,0.1607,500,-1.26,"0.2097",0.05,-0.5175,0.1139,0.000175
302,"b52",-0.04709,0.1456,500,-0.32,"0.7465",0.05,-0.3332,0.239,-8e-05
302,"phi1",-0.6834,0.5091,500,-1.34,"0.1801",0.05,-1.6836,0.3169,-7e-05
302,"phi2",0.0432,0.4402,500,0.1,"0.9219",0.05,-0.8218,0.9082,-0.00014
303,"b01",-2.2098,0.3299,500,-6.7,"<.0001",0.05,-2.858,-1.5616,-5e-04
303,"b02",-1.8455,0.2771,500,-6.66,"<.0001",0.05,-2.3898,-1.3012,0.000388
303,"b11",-0.317,0.3678,500,-0.86,"0.3891",0.05,-1.0396,0.4056,-0.00052
303,"b12",0.1706,0.2964,500,0.58,"0.5652",0.05,-0.4118,0.753,0.000216
303,"b21",0.2176,0.1672,500,1.3,"0.1938",0.05,-0.111,0.5462,4e-05
303,"b22",0.1399,0.1276,500,1.1,"0.2734",0.05,-0.1108,0.3906,0.000237
303,"b31",0.1877,0.1736,500,1.08,"0.2802",0.05,-0.1534,0.5288,-0.00051
303,"b32",0.03747,0.1312,500,0.29,"0.7753",0.05,-0.2204,0.2953,7.3e-05
303,"b41",1.0667,0.1813,500,5.88,"<.0001",0.05,0.7105,1.4228,-0.00062
303,"b42",1.3067,0.1622,500,8.06,"<.0001",0.05,0.988,1.6253,0.000142
303,"b51",-0.3227,0.1636,500,-1.97,"0.0492",0.05,-0.6442,-0.0012,-0.00026
303,"b52",-0.2796,0.1236,500,-2.26,"0.0241",0.05,-0.5223,-0.03678,0.000118
303,"phi1",0.04313,0.2337,500,0.18,"0.8537",0.05,-0.4161,0.5024,-7e-05
303,"phi2",-0.8958,0.4755,500,-1.88,"0.0601",0.05,-1.83,0.03832,-0.00017
304,"b01",-2.2617,0.3264,500,-6.93,"<.0001",0.05,-2.9029,-1.6205,0.001044
304,"b02",-1.611,0.2609,500,-6.17,"<.0001",0.05,-2.1236,-1.0984,-0.00079
304,"b11",-0.07542,0.3574,500,-0.21,"0.8329",0.05,-0.7776,0.6268,0.000532
304,"b12",-0.285,0.2911,500,-0.98,"0.3281",0.05,-0.8569,0.2869,-0.00062
304,"b21",0.1636,0.1721,500,0.95,"0.3424",0.05,-0.1746,0.5017,-2e-04
304,"b22",0.4288,0.1438,500,2.98,"0.0030",0.05,0.1463,0.7113,0.000605
304,"b31",-0.1997,0.1734,500,-1.15,"0.2499",0.05,-0.5404,0.1409,-0.00025
304,"b32",-0.07307,0.1463,500,-0.5,"0.6176",0.05,-0.3605,0.2143,0.000659
304,"b41",0.9599,0.1816,500,5.29,"<.0001",0.05,0.6032,1.3167,0.000415
304,"b42",1.2525,0.1703,500,7.36,"<.0001",0.05,0.918,1.587,-0.00165
304,"b51",-0.4719,0.1637,500,-2.88,"0.0041",0.05,-0.7935,-0.1503,-0.00033
304,"b52",-0.1347,0.1322,500,-1.02,"0.3089",0.05,-0.3945,0.1251,0.000543
304,"phi1",0.1969,0.3208,500,0.61,"0.5395",0.05,-0.4333,0.8272,0.000449
304,"phi2",-0.5498,0.5116,500,-1.07,"0.2831",0.05,-1.555,0.4555,0.000177
305,"b01",-1.6272,0.2548,500,-6.39,"<.0001",0.05,-2.1277,-1.1266,0.000498
305,"b02",-1.7313,0.2403,500,-7.2,"<.0001",0.05,-2.2035,-1.2591,0.000261
305,"b11",-0.6649,0.3172,500,-2.1,"0.0366",0.05,-1.2881,-0.04169,0.00027
305,"b12",-0.1073,0.2643,500,-0.41,"0.6850",0.05,-0.6266,0.412,0.000161
305,"b21",0.4198,0.1575,500,2.66,"0.0079",0.05,0.1103,0.7292,0.000322
305,"b22",0.2706,0.1216,500,2.22,"0.0265",0.05,0.03165,0.5095,-0.00059
