"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
930,"b03",2.0952,0.5974,500,3.51,5e-04,0.05,0.9216,3.2689
930,"b13",0.2965,0.493,500,0.6,0.5478,0.05,-0.672,1.265
930,"b23",-0.2518,0.2705,500,-0.93,0.3523,0.05,-0.7832,0.2796
930,"b33",0.3792,0.2356,500,1.61,0.1081,0.05,-0.08362,0.842
930,"b43",-1.3175,0.4578,500,-2.88,0.0042,0.05,-2.2169,-0.4181
930,"b53",0.5657,0.2804,500,2.02,0.0442,0.05,0.01486,1.1165
931,"b03",2.0336,0.5464,500,3.72,2e-04,0.05,0.96,3.1072
931,"b13",0.3071,0.4033,500,0.76,0.4467,0.05,-0.4853,1.0995
931,"b23",-0.5262,0.2405,500,-2.19,0.0292,0.05,-0.9988,-0.05363
931,"b33",0.3486,0.237,500,1.47,0.142,0.05,-0.117,0.8143
931,"b43",-1.2742,0.4844,500,-2.63,0.0088,0.05,-2.2259,-0.3225
931,"b53",0.4662,0.2397,500,1.95,0.0523,0.05,-0.00462,0.9371
932,"b03",2.0952,0.5974,500,3.51,5e-04,0.05,0.9216,3.2689
932,"b13",0.2965,0.493,500,0.6,0.5478,0.05,-0.672,1.265
932,"b23",-0.2518,0.2705,500,-0.93,0.3523,0.05,-0.7832,0.2796
932,"b33",0.3792,0.2356,500,1.61,0.1081,0.05,-0.08362,0.842
932,"b43",-1.3175,0.4578,500,-2.88,0.0042,0.05,-2.2169,-0.4181
932,"b53",0.5657,0.2804,500,2.02,0.0442,0.05,0.01486,1.1165
933,"b03",1.6158,0.4638,500,3.48,5e-04,0.05,0.7046,2.527
933,"b13",0.2624,0.2698,500,0.97,0.3312,0.05,-0.2677,0.7926
933,"b23",-0.09588,0.1139,500,-0.84,0.4002,0.05,-0.3196,0.1278
933,"b33",0.1621,0.1261,500,1.29,0.1991,0.05,-0.08559,0.4098
933,"b43",-1.081,0.4179,500,-2.59,0.01,0.05,-1.902,-0.26
933,"b53",0.1775,0.1257,500,1.41,0.1585,0.05,-0.06943,0.4245
934,"b03",2.4052,0.612,500,3.93,"<.0001",0.05,1.2029,3.6076
934,"b13",-0.2167,0.4394,500,-0.49,"0.6220",0.05,-1.08,0.6465
934,"b23",-0.1354,0.09296,500,-1.46,"0.1458",0.05,-0.3181,0.04722
934,"b33",0.07662,0.1095,500,0.7,"0.4845",0.05,-0.1386,0.2918
934,"b43",-0.9245,0.2958,500,-3.13,"0.0019",0.05,-1.5056,-0.3434
934,"b53",0.2886,0.1216,500,2.37,"0.0180",0.05,0.04979,0.5274
935,"b03",1.8771,0.6534,500,2.87,0.0042,0.05,0.5934,3.1608
935,"b13",-0.2923,0.4833,500,-0.6,0.5456,0.05,-1.2419,0.6573
935,"b23",0.02791,0.1675,500,0.17,0.8677,0.05,-0.3012,0.357
935,"b33",0.1033,0.09438,500,1.09,0.2744,0.05,-0.08215,0.2887
935,"b43",-0.6211,0.2698,500,-2.3,0.0217,0.05,-1.1512,-0.09106
935,"b53",0.3248,0.2093,500,1.55,0.1213,0.05,-0.08643,0.736
936,"b03",1.0892,0.5967,500,1.83,0.0685,0.05,-0.08313,2.2614
936,"b13",0.0331,0.2012,500,0.16,0.8694,0.05,-0.3623,0.4285
936,"b23",-0.1171,0.1683,500,-0.7,0.487,0.05,-0.4478,0.2136
936,"b33",-0.05429,0.2601,500,-0.21,0.8348,0.05,-0.5654,0.4568
936,"b43",-0.2774,0.5632,500,-0.49,0.6225,0.05,-1.384,0.8291
936,"b53",0.07842,0.2562,500,0.31,0.7596,0.05,-0.4249,0.5818
937,"b03",1.9065,0.5384,500,3.54,4e-04,0.05,0.8487,2.9643
937,"b13",0.1018,0.2281,500,0.45,0.6555,0.05,-0.3463,0.5499
937,"b23",-0.01576,0.08523,500,-0.18,0.8534,0.05,-0.1832,0.1517
937,"b33",0.1737,0.1222,500,1.42,0.1559,0.05,-0.06641,0.4137
937,"b43",-0.8966,0.3835,500,-2.34,0.0198,0.05,-1.6501,-0.1432
937,"b53",0.1435,0.1719,500,0.83,0.4041,0.05,-0.1942,0.4813
938,"b03",2.2629,0.5727,500,3.95,"<.0001",0.05,1.1376,3.3881
938,"b13",-0.2524,0.4902,500,-0.51,"0.6068",0.05,-1.2155,0.7106
938,"b23",-0.0041,0.226,500,-0.02,"0.9855",0.05,-0.4481,0.4399
938,"b33",0.3022,0.2389,500,1.26,"0.2065",0.05,-0.1672,0.7716
938,"b43",-1.2872,0.4584,500,-2.81,"0.0052",0.05,-2.1879,-0.3866
938,"b53",0.9327,0.3164,500,2.95,"0.0033",0.05,0.3111,1.5543
939,"b03",1.1656,0.5755,500,2.03,0.0433,0.05,0.035,2.2963
939,"b13",0.09051,0.3242,500,0.28,0.7802,0.05,-0.5465,0.7275
939,"b23",0.08305,0.1606,500,0.52,0.6054,0.05,-0.2325,0.3986
939,"b33",0.2205,0.2128,500,1.04,0.3006,0.05,-0.1976,0.6387
939,"b43",-0.362,0.2694,500,-1.34,0.1798,0.05,-0.8913,0.1674
939,"b53",0.2359,0.2029,500,1.16,0.2457,0.05,-0.1629,0.6346
940,"b03",2.0123,0.6527,500,3.08,0.0022,0.05,0.73,3.2946
940,"b13",-0.3209,0.4219,500,-0.76,0.4473,0.05,-1.1499,0.5081
940,"b23",-0.1836,0.1995,500,-0.92,0.3577,0.05,-0.5755,0.2083
940,"b33",0.1699,0.186,500,0.91,0.3615,0.05,-0.1956,0.5354
940,"b43",-0.6421,0.2643,500,-2.43,0.0155,0.05,-1.1614,-0.1228
940,"b53",0.08228,0.1395,500,0.59,0.5556,0.05,-0.1918,0.3564
941,"b03",1.1418,0.6364,500,1.79,0.0734,0.05,-0.1085,2.3921
941,"b13",0.1471,0.4491,500,0.33,0.7433,0.05,-0.7352,1.0295
941,"b23",-0.5539,0.4229,500,-1.31,0.1909,0.05,-1.3847,0.2769
941,"b33",0.3246,0.2324,500,1.4,0.1631,0.05,-0.1319,0.7811
941,"b43",-0.2608,0.3713,500,-0.7,0.4827,0.05,-0.9902,0.4686
941,"b53",0.0176,0.2393,500,0.07,0.9414,0.05,-0.4525,0.4877
942,"b03",0.6255,0.5126,500,1.22,0.223,0.05,-0.3816,1.6326
942,"b13",-0.03912,0.2298,500,-0.17,0.8649,0.05,-0.4907,0.4124
942,"b23",-0.06475,0.1229,500,-0.53,0.5985,0.05,-0.3062,0.1767
942,"b33",0.02428,0.1123,500,0.22,0.8289,0.05,-0.1964,0.245
942,"b43",-0.1371,0.4237,500,-0.32,0.7464,0.05,-0.9696,0.6954
942,"b53",0.09647,0.0952,500,1.01,0.3114,0.05,-0.09057,0.2835
943,"b03",1.6356,0.7022,500,2.33,0.0203,0.05,0.2558,3.0153
943,"b13",0.0317,0.2912,500,0.11,0.9134,0.05,-0.5405,0.6039
943,"b23",0.03471,0.1601,500,0.22,0.8284,0.05,-0.2798,0.3493
943,"b33",0.05559,0.1338,500,0.42,0.678,0.05,-0.2073,0.3185
943,"b43",-1.1033,0.6377,500,-1.73,0.0842,0.05,-2.3562,0.1496
943,"b53",-0.0499,0.1607,500,-0.31,0.7563,0.05,-0.3657,0.2659
944,"b03",0.9417,0.6597,500,1.43,0.1541,0.05,-0.3544,2.2379
944,"b13",0.1397,0.2986,500,0.47,0.64,0.05,-0.447,0.7265
944,"b23",-0.3424,0.2887,500,-1.19,0.2362,0.05,-0.9096,0.2248
944,"b33",0.0471,0.1253,500,0.38,0.7072,0.05,-0.1991,0.2933
944,"b43",-0.5776,0.3886,500,-1.49,0.1378,0.05,-1.3412,0.1859
944,"b53",0.05387,0.1541,500,0.35,0.7269,0.05,-0.249,0.3567
945,"b03",2.132,0.6186,500,3.45,6e-04,0.05,0.9167,3.3474
945,"b13",0.213,0.5545,500,0.38,0.7011,0.05,-0.8765,1.3025
945,"b23",-0.3112,0.2893,500,-1.08,0.2825,0.05,-0.8796,0.2571
945,"b33",0.5636,0.3307,500,1.7,0.089,0.05,-0.0862,1.2133
945,"b43",-0.9063,0.4146,500,-2.19,0.0293,0.05,-1.7209,-0.0918
945,"b53",0.7311,0.3226,500,2.27,0.0238,0.05,0.09736,1.3649
946,"b03",1.6809,0.6405,500,2.62,0.0089,0.05,0.4225,2.9392
946,"b13",-0.05443,0.3399,500,-0.16,0.8728,0.05,-0.7223,0.6134
946,"b23",0.0716,0.1068,500,0.67,0.5028,0.05,-0.1382,0.2814
946,"b33",0.186,0.1509,500,1.23,0.2181,0.05,-0.1103,0.4824
946,"b43",-0.801,0.4098,500,-1.95,0.0512,0.05,-1.6061,0.004212
946,"b53",0.2762,0.2642,500,1.05,0.2964,0.05,-0.2429,0.7952
947,"b03",1.7888,0.4878,500,3.67,3e-04,0.05,0.8305,2.7471
947,"b13",-0.1961,0.2906,500,-0.67,0.5002,0.05,-0.767,0.3749
947,"b23",0.01522,0.1197,500,0.13,0.8988,0.05,-0.2199,0.2503
947,"b33",0.1097,0.1213,500,0.9,0.3662,0.05,-0.1286,0.3481
947,"b43",-0.5291,0.2746,500,-1.93,0.0546,0.05,-1.0687,0.01047
947,"b53",0.2244,0.1888,500,1.19,0.2352,0.05,-0.1465,0.5952
948,"b03",1.4894,0.4175,500,3.57,4e-04,0.05,0.6692,2.3096
948,"b13",0.3624,0.2379,500,1.52,0.1284,0.05,-0.1051,0.8298
948,"b23",0.1155,0.09587,500,1.21,0.2287,0.05,-0.07282,0.3039
948,"b33",0.02435,0.1804,500,0.13,0.8927,0.05,-0.3301,0.3788
948,"b43",-0.7454,0.3262,500,-2.28,0.0227,0.05,-1.3863,-0.1044
948,"b53",-0.01293,0.1527,500,-0.08,0.9325,0.05,-0.3129,0.287
949,"b03",2.1073,0.6244,500,3.37,8e-04,0.05,0.8804,3.3341
949,"b13",-0.2631,0.473,500,-0.56,0.5784,0.05,-1.1924,0.6663
949,"b23",0.4587,0.2354,500,1.95,0.0519,0.05,-0.00375,0.9212
949,"b33",-0.01461,0.2005,500,-0.07,0.9419,0.05,-0.4085,0.3793
949,"b43",-1.7605,0.4595,500,-3.83,1e-04,0.05,-2.6633,-0.8577
949,"b53",-0.03784,0.2497,500,-0.15,0.8796,0.05,-0.5284,0.4527
950,"b03",0.7241,0.4722,500,1.53,0.1258,0.05,-0.2037,1.6518
950,"b13",0.4842,0.3506,500,1.38,0.1679,0.05,-0.2047,1.173
950,"b23",-0.0575,0.1421,500,-0.4,0.6859,0.05,-0.3367,0.2217
950,"b33",0.07062,0.1403,500,0.5,0.6149,0.05,-0.205,0.3462
950,"b43",-0.7567,0.3491,500,-2.17,0.0307,0.05,-1.4425,-0.0708
950,"b53",0.433,0.2445,500,1.77,0.0771,0.05,-0.04728,0.9133
951,"b03",1.8873,0.7202,500,2.62,0.009,0.05,0.4723,3.3023
951,"b13",-0.5941,0.6315,500,-0.94,0.3473,0.05,-1.8348,0.6467
951,"b23",-0.5727,0.2884,500,-1.99,0.0476,0.05,-1.1393,-0.00617
951,"b33",-0.3997,0.362,500,-1.1,0.2701,0.05,-1.1109,0.3115
951,"b43",-1.1739,0.4897,500,-2.4,0.0169,0.05,-2.136,-0.2118
951,"b53",1.0371,0.3467,500,2.99,0.0029,0.05,0.3559,1.7182
952,"b03",0.7393,0.4929,500,1.5,0.1343,0.05,-0.2291,1.7076
952,"b13",0.4088,0.4233,500,0.97,0.3347,0.05,-0.4229,1.2405
952,"b23",-0.1444,0.1779,500,-0.81,0.4174,0.05,-0.494,0.2052
952,"b33",0.04596,0.1214,500,0.38,0.7052,0.05,-0.1925,0.2844
952,"b43",-0.3346,0.2285,500,-1.46,0.1437,0.05,-0.7836,0.1143
952,"b53",0.2193,0.1785,500,1.23,0.2199,0.05,-0.1315,0.5701
953,"b03",1.215,0.4213,500,2.88,0.0041,0.05,0.3872,2.0428
953,"b13",0.2466,0.1531,500,1.61,0.108,0.05,-0.05428,0.5475
953,"b23",-0.02295,0.07115,500,-0.32,0.7472,0.05,-0.1627,0.1168
953,"b33",0.03891,0.1259,500,0.31,0.7575,0.05,-0.2085,0.2863
953,"b43",-0.4493,0.2108,500,-2.13,0.0335,0.05,-0.8635,-0.03513
953,"b53",0.1251,0.2572,500,0.49,0.6268,0.05,-0.3802,0.6304
954,"b03",1.7087,0.5152,500,3.32,0.001,0.05,0.6964,2.721
954,"b13",0.951,0.5365,500,1.77,0.0769,0.05,-0.103,2.0051
954,"b23",-0.6158,0.2578,500,-2.39,0.0173,0.05,-1.1223,-0.1094
954,"b33",0.3409,0.2376,500,1.43,0.152,0.05,-0.126,0.8077
954,"b43",-1.0912,0.4074,500,-2.68,0.0076,0.05,-1.8916,-0.2908
954,"b53",0.2876,0.2016,500,1.43,0.1544,0.05,-0.1085,0.6837
955,"b03",1.7914,0.7004,500,2.56,0.0108,0.05,0.4153,3.1676
955,"b13",-0.5102,0.6473,500,-0.79,0.4309,0.05,-1.7819,0.7614
955,"b23",-0.2766,0.2153,500,-1.28,0.1996,0.05,-0.6997,0.1465
955,"b33",0.06514,0.1758,500,0.37,0.7111,0.05,-0.2802,0.4105
955,"b43",-0.5013,0.2963,500,-1.69,0.0913,0.05,-1.0835,0.08093
955,"b53",0.4459,0.2357,500,1.89,0.0591,0.05,-0.01722,0.909
956,"b03",1.4308,0.5566,500,2.57,0.0104,0.05,0.3373,2.5244
956,"b13",0.9896,0.507,500,1.95,0.0515,0.05,-0.00655,1.9857
956,"b23",0.07848,0.1998,500,0.39,0.6946,0.05,-0.3141,0.471
956,"b33",0.3307,0.2369,500,1.4,0.1634,0.05,-0.1348,0.7962
956,"b43",-1.3334,0.4013,500,-3.32,0.001,0.05,-2.1218,-0.545
956,"b53",0.1122,0.1849,500,0.61,0.5443,0.05,-0.2511,0.4756
957,"b03",1.8258,0.5751,500,3.17,0.0016,0.05,0.6959,2.9557
957,"b13",-0.2872,0.4252,500,-0.68,0.4997,0.05,-1.1227,0.5482
957,"b23",0.07297,0.2253,500,0.32,0.7462,0.05,-0.3697,0.5156
957,"b33",-0.1981,0.2102,500,-0.94,0.3463,0.05,-0.611,0.2148
957,"b43",-0.9928,0.4701,500,-2.11,0.0352,0.05,-1.9164,-0.06931
957,"b53",0.3856,0.2117,500,1.82,0.0692,0.05,-0.03042,0.8016
958,"b03",1.9275,0.702,500,2.75,0.0063,0.05,0.5483,3.3067
958,"b13",0.136,0.2732,500,0.5,0.6188,0.05,-0.4007,0.6728
958,"b23",-0.3012,0.2675,500,-1.13,0.2609,0.05,-0.8268,0.2245
958,"b33",0.07945,0.09905,500,0.8,0.4229,0.05,-0.1152,0.2741
958,"b43",-0.6104,0.3217,500,-1.9,0.0583,0.05,-1.2423,0.02162
958,"b53",0.4723,0.3158,500,1.5,0.1353,0.05,-0.148,1.0927
959,"b03",1.3803,0.541,500,2.55,0.011,0.05,0.3173,2.4432
959,"b13",0.1874,0.3021,500,0.62,0.5354,0.05,-0.4062,0.781
959,"b23",-0.1971,0.1127,500,-1.75,0.0809,0.05,-0.4186,0.02434
959,"b33",0.03758,0.1198,500,0.31,0.7539,0.05,-0.1978,0.2729
959,"b43",-0.6204,0.3258,500,-1.9,0.0574,0.05,-1.2604,0.01966
959,"b53",-0.04195,0.3157,500,-0.13,0.8943,0.05,-0.6622,0.5783
960,"b03",1.7488,0.6443,500,2.71,0.0069,0.05,0.4828,3.0147
960,"b13",0.02701,0.3475,500,0.08,0.9381,0.05,-0.6558,0.7098
960,"b23",-0.3431,0.2642,500,-1.3,0.1947,0.05,-0.8621,0.176
960,"b33",0.1242,0.1745,500,0.71,0.477,0.05,-0.2187,0.4671
960,"b43",-0.9739,0.4623,500,-2.11,0.0356,0.05,-1.8821,-0.06569
960,"b53",0.4271,0.2484,500,1.72,0.0861,0.05,-0.06084,0.9151
961,"b03",0.4611,0.6787,500,0.68,0.4972,0.05,-0.8724,1.7947
961,"b13",-0.09311,0.203,500,-0.46,0.6466,0.05,-0.4919,0.3057
961,"b23",0.002837,0.08465,500,0.03,0.9733,0.05,-0.1635,0.1691
961,"b33",0.1021,0.1474,500,0.69,0.4885,0.05,-0.1874,0.3917
961,"b43",-0.2167,0.3554,500,-0.61,0.5422,0.05,-0.9149,0.4815
961,"b53",0.2096,0.3122,500,0.67,0.5023,0.05,-0.4038,0.823
962,"b03",1.9679,0.4434,500,4.44,"<.0001",0.05,1.0968,2.839
962,"b13",0.6131,0.393,500,1.56,"0.1194",0.05,-0.159,1.3852
962,"b23",0.2201,0.2005,500,1.1,"0.2730",0.05,-0.1739,0.6141
962,"b33",0.1312,0.1664,500,0.79,"0.4310",0.05,-0.1958,0.4581
962,"b43",-1.3803,0.4967,500,-2.78,"0.0057",0.05,-2.3561,-0.4045
962,"b53",0.2095,0.1719,500,1.22,"0.2235",0.05,-0.1282,0.5472
963,"b03",2.082,0.5101,500,4.08,"<.0001",0.05,1.0797,3.0843
963,"b13",0.1802,0.3159,500,0.57,"0.5687",0.05,-0.4404,0.8007
963,"b23",-0.1336,0.1166,500,-1.15,"0.2524",0.05,-0.3626,0.09544
963,"b33",0.1987,0.1314,500,1.51,"0.1310",0.05,-0.05937,0.4568
963,"b43",-1.0156,0.3059,500,-3.32,"0.0010",0.05,-1.6166,-0.4147
963,"b53",0.111,0.2877,500,0.39,"0.6998",0.05,-0.4543,0.6763
964,"b03",1.2305,0.543,500,2.27,0.0239,0.05,0.1637,2.2972
964,"b13",0.3319,0.3846,500,0.86,0.3886,0.05,-0.4237,1.0874
964,"b23",-0.04807,0.1012,500,-0.47,0.6351,0.05,-0.247,0.1508
964,"b33",0.01454,0.1076,500,0.14,0.8925,0.05,-0.1969,0.226
964,"b43",-0.7662,0.34,500,-2.25,0.0247,0.05,-1.4343,-0.09812
964,"b53",-0.00621,0.151,500,-0.04,0.9672,0.05,-0.3029,0.2905
965,"b03",1.9347,0.5273,500,3.67,3e-04,0.05,0.8987,2.9706
965,"b13",0.1008,0.3479,500,0.29,0.7722,0.05,-0.5828,0.7844
965,"b23",-0.02886,0.09713,500,-0.3,0.7665,0.05,-0.2197,0.162
965,"b33",0.2976,0.2601,500,1.14,0.2532,0.05,-0.2135,0.8086
965,"b43",-0.7618,0.2102,500,-3.62,3e-04,0.05,-1.1747,-0.3489
965,"b53",0.1544,0.1523,500,1.01,0.3112,0.05,-0.1448,0.4535
966,"b03",1.672,0.5229,500,3.2,0.0015,0.05,0.6447,2.6994
966,"b13",0.009337,0.2667,500,0.04,0.9721,0.05,-0.5147,0.5334
966,"b23",-0.02761,0.1233,500,-0.22,0.823,0.05,-0.2699,0.2147
966,"b33",0.1981,0.1297,500,1.53,0.1273,0.05,-0.05674,0.4529
966,"b43",-0.714,0.2492,500,-2.86,0.0043,0.05,-1.2037,-0.2243
966,"b53",0.1435,0.23,500,0.62,0.5331,0.05,-0.3085,0.5954
967,"b03",2.7209,0.6523,500,4.17,"<.0001",0.05,1.4393,4.0024
967,"b13",-0.4061,0.497,500,-0.82,"0.4142",0.05,-1.3826,0.5703
967,"b23",-0.6822,0.3022,500,-2.26,"0.0244",0.05,-1.276,-0.08845
967,"b33",0.3349,0.2529,500,1.32,"0.1860",0.05,-0.162,0.8317
967,"b43",-1.2543,0.3635,500,-3.45,"0.0006",0.05,-1.9685,-0.5401
967,"b53",1.175,0.3499,500,3.36,"0.0008",0.05,0.4876,1.8623
968,"b03",1.8131,0.5326,500,3.4,7e-04,0.05,0.7667,2.8594
968,"b13",-0.1387,0.4174,500,-0.33,0.7398,0.05,-0.9587,0.6813
968,"b23",-0.03459,0.1066,500,-0.32,0.7458,0.05,-0.2441,0.1749
968,"b33",0.1651,0.106,500,1.56,0.1199,0.05,-0.04312,0.3734
968,"b43",-0.6296,0.3903,500,-1.61,0.1073,0.05,-1.3964,0.1372
968,"b53",0.41,0.2067,500,1.98,0.0479,0.05,0.003769,0.8162
969,"b03",1.6378,0.5033,500,3.25,0.0012,0.05,0.6489,2.6268
969,"b13",0.3012,0.2702,500,1.11,0.2655,0.05,-0.2297,0.8321
969,"b23",-0.04504,0.1216,500,-0.37,0.7112,0.05,-0.2839,0.1939
969,"b33",0.1998,0.113,500,1.77,0.0775,0.05,-0.02212,0.4218
969,"b43",-1.0434,0.3752,500,-2.78,0.0056,0.05,-1.7806,-0.3061
969,"b53",0.004319,0.1487,500,0.03,0.9768,0.05,-0.2878,0.2964
970,"b03",1.2621,0.4598,500,2.74,0.0063,0.05,0.3587,2.1654
970,"b13",0.5768,0.4057,500,1.42,0.1558,0.05,-0.2204,1.3739
970,"b23",0.03066,0.2501,500,0.12,0.9025,0.05,-0.4607,0.5221
970,"b33",0.1612,0.1045,500,1.54,0.1236,0.05,-0.04411,0.3665
970,"b43",-0.8212,0.4482,500,-1.83,0.0675,0.05,-1.7018,0.05927
970,"b53",0.07019,0.1614,500,0.43,0.6639,0.05,-0.247,0.3873
971,"b03",1.8299,0.4708,500,3.89,1e-04,0.05,0.9049,2.7548
971,"b13",-0.03508,0.2379,500,-0.15,0.8828,0.05,-0.5025,0.4323
971,"b23",-0.01024,0.1023,500,-0.1,0.9203,0.05,-0.2111,0.1907
971,"b33",0.1259,0.1522,500,0.83,0.4087,0.05,-0.1732,0.4249
971,"b43",-0.6754,0.2198,500,-3.07,0.0022,0.05,-1.1073,-0.2435
971,"b53",0.2237,0.1563,500,1.43,0.1531,0.05,-0.08344,0.5309
972,"b03",2.8036,0.598,500,4.69,"<.0001",0.05,1.6286,3.9786
972,"b13",0.05791,0.4531,500,0.13,"0.8984",0.05,-0.8324,0.9482
972,"b23",-0.7605,0.3877,500,-1.96,"0.0504",0.05,-1.5221,0.001213
972,"b33",0.0721,0.2158,500,0.33,"0.7384",0.05,-0.3519,0.4961
972,"b43",-1.0247,0.3319,500,-3.09,"0.0021",0.05,-1.6768,-0.3727
972,"b53",0.8129,0.2959,500,2.75,"0.0062",0.05,0.2317,1.3942
973,"b03",3.1196,0.6718,500,4.64,"<.0001",0.05,1.7996,4.4395
973,"b13",-0.8181,0.5805,500,-1.41,"0.1593",0.05,-1.9586,0.3224
973,"b23",-0.3565,0.2697,500,-1.32,"0.1869",0.05,-0.8863,0.1734
973,"b33",0.1337,0.2435,500,0.55,"0.5832",0.05,-0.3448,0.6122
973,"b43",-0.7747,0.3108,500,-2.49,"0.0130",0.05,-1.3852,-0.1641
973,"b53",0.1259,0.2556,500,0.49,"0.6227",0.05,-0.3764,0.6281
974,"b03",1.8139,0.6098,500,2.97,0.0031,0.05,0.6159,3.0119
974,"b13",0.3478,0.5941,500,0.59,0.5585,0.05,-0.8194,1.515
974,"b23",-0.01222,0.2024,500,-0.06,0.9519,0.05,-0.4099,0.3854
974,"b33",-0.04576,0.1614,500,-0.28,0.7769,0.05,-0.3628,0.2713
974,"b43",-1.119,0.634,500,-1.76,0.0782,0.05,-2.3647,0.1268
974,"b53",0.1459,0.1085,500,1.35,0.1792,0.05,-0.06722,0.359
975,"b03",1.4447,0.5381,500,2.68,0.0075,0.05,0.3875,2.5019
975,"b13",0.05532,0.2969,500,0.19,0.8523,0.05,-0.528,0.6387
975,"b23",-0.0927,0.1348,500,-0.69,0.4921,0.05,-0.3576,0.1722
975,"b33",0.1219,0.1445,500,0.84,0.3995,0.05,-0.1621,0.4059
975,"b43",-1.0463,0.4416,500,-2.37,0.0182,0.05,-1.9139,-0.1788
975,"b53",-0.02869,0.1471,500,-0.19,0.8455,0.05,-0.3177,0.2604
976,"b03",1.7628,0.5225,500,3.37,8e-04,0.05,0.7362,2.7894
976,"b13",-0.166,0.2949,500,-0.56,0.5737,0.05,-0.7453,0.4133
976,"b23",-0.1735,0.1975,500,-0.88,0.3801,0.05,-0.5615,0.2145
976,"b33",-0.03987,0.143,500,-0.28,0.7806,0.05,-0.3209,0.2411
976,"b43",-0.8275,0.3578,500,-2.31,0.0212,0.05,-1.5306,-0.1244
976,"b53",0.444,0.2663,500,1.67,0.0961,0.05,-0.07915,0.9671
977,"b03",1.7623,0.5113,500,3.45,6e-04,0.05,0.7578,2.7668
977,"b13",-0.0585,0.2289,500,-0.26,0.7983,0.05,-0.5081,0.3911
977,"b23",0.155,0.0938,500,1.65,0.0991,0.05,-0.02932,0.3393
977,"b33",0.05312,0.1284,500,0.41,0.6794,0.05,-0.1992,0.3055
977,"b43",-0.662,0.3396,500,-1.95,0.0518,0.05,-1.3292,0.005212
977,"b53",0.101,0.1509,500,0.67,0.5035,0.05,-0.1955,0.3976
978,"b03",1.6215,0.5437,500,2.98,0.003,0.05,0.5533,2.6897
978,"b13",0.02895,0.2348,500,0.12,0.9019,0.05,-0.4323,0.4903
978,"b23",0.1176,0.2079,500,0.57,0.5719,0.05,-0.2908,0.526
978,"b33",0.2078,0.1545,500,1.35,0.1791,0.05,-0.09568,0.5114
978,"b43",-0.7177,0.3697,500,-1.94,0.0527,0.05,-1.444,0.008545
978,"b53",0.3635,0.1977,500,1.84,0.0666,0.05,-0.02495,0.752
979,"b03",3.2976,0.8194,500,4.02,"<.0001",0.05,1.6877,4.9074
979,"b13",-0.3768,0.5293,500,-0.71,"0.4768",0.05,-1.4168,0.6631
979,"b23",-0.8716,0.3864,500,-2.26,"0.0245",0.05,-1.6308,-0.1124
979,"b33",0.4997,0.278,500,1.8,"0.0729",0.05,-0.04656,1.046
979,"b43",-1.4955,0.5899,500,-2.54,"0.0115",0.05,-2.6545,-0.3365
979,"b53",0.8479,0.3088,500,2.75,"0.0063",0.05,0.2412,1.4546
980,"b03",1.4151,0.5406,500,2.62,0.0091,0.05,0.3529,2.4773
980,"b13",0.4967,0.3612,500,1.38,0.1697,0.05,-0.213,1.2063
980,"b23",-0.2805,0.2853,500,-0.98,0.326,0.05,-0.8411,0.28
980,"b33",0.2142,0.1713,500,1.25,0.2119,0.05,-0.1225,0.5508
980,"b43",-0.4625,0.2926,500,-1.58,0.1146,0.05,-1.0375,0.1124
980,"b53",0.5824,0.3977,500,1.46,0.1438,0.05,-0.199,1.3638
981,"b03",1.7259,0.6787,500,2.54,0.0113,0.05,0.3925,3.0593
981,"b13",-0.1828,0.5198,500,-0.35,0.7252,0.05,-1.2041,0.8385
981,"b23",-0.4071,0.2794,500,-1.46,0.1458,0.05,-0.956,0.1419
981,"b33",0.5217,0.3055,500,1.71,0.0883,0.05,-0.07842,1.1219
981,"b43",-0.5827,0.4302,500,-1.35,0.1761,0.05,-1.4278,0.2624
981,"b53",0.4598,0.3245,500,1.42,0.1572,0.05,-0.1779,1.0974
982,"b03",1.7743,0.4773,500,3.72,2e-04,0.05,0.8365,2.7121
982,"b13",-0.05737,0.3642,500,-0.16,0.8749,0.05,-0.7728,0.6581
982,"b23",-0.08615,0.1769,500,-0.49,0.6264,0.05,-0.4337,0.2614
982,"b33",0.2844,0.1918,500,1.48,0.1387,0.05,-0.0924,0.6611
982,"b43",-0.9926,0.3852,500,-2.58,0.0102,0.05,-1.7493,-0.2359
982,"b53",-0.02208,0.1894,500,-0.12,0.9072,0.05,-0.3942,0.35
983,"b03",2.2938,0.6708,500,3.42,7e-04,0.05,0.9757,3.6118
983,"b13",-0.4353,0.3986,500,-1.09,0.2754,0.05,-1.2184,0.3479
983,"b23",0.2006,0.1864,500,1.08,0.2824,0.05,-0.1656,0.5668
983,"b33",0.1616,0.1556,500,1.04,0.2996,0.05,-0.1441,0.4674
983,"b43",-1.0679,0.4108,500,-2.6,0.0096,0.05,-1.875,-0.2609
983,"b53",0.2253,0.165,500,1.37,0.1727,0.05,-0.09886,0.5494
984,"b03",2.6479,0.6374,500,4.15,"<.0001",0.05,1.3956,3.9002
984,"b13",0.1154,0.254,500,0.45,"0.6499",0.05,-0.3836,0.6143
984,"b23",-0.3031,0.135,500,-2.25,"0.0251",0.05,-0.5683,-0.03795
984,"b33",0.09539,0.1428,500,0.67,"0.5045",0.05,-0.1852,0.376
